,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
1872,700080,Budgeting for Business,https://www.udemy.com/budgeting-for-business/,TRUE,40,78,22,25,All Levels,2.5,2016-01-11T20:46:47Z,Business Finance
1873,700140,Developing A Trading Strategy: Your Guide to Trading Success,https://www.udemy.com/developing-a-trading-strategy-your-guide-to-making-millions/,TRUE,20,1044,8,16,All Levels,2,2015-12-17T21:50:23Z,Business Finance
1874,700942,Curso básico de Gimp; software gratis de diseño gráfico,https://www.udemy.com/curso-basico-gimp/,TRUE,60,190,25,36,Beginner Level,2,2015-12-22T00:06:02Z,Graphic Design
1875,701468,Photoshopマスターコース　基礎から上級まで　ステップバイステップでPhotoshopのすべてを学ぼう,https://www.udemy.com/photoshop-x/,TRUE,70,354,27,98,All Levels,13,2016-01-04T18:29:16Z,Graphic Design
1876,701570,Build Real World Websites from Scratch using HTML5 and CSS3,https://www.udemy.com/web-development-html5-css3/,TRUE,195,10874,114,59,Beginner Level,7.5,2016-01-25T18:00:51Z,Web Development
1877,701634,ExpressJS Fundamentals,https://www.udemy.com/expressjs-fundamentals/,FALSE,0,21245,914,9,Beginner Level,1,2016-01-11T18:53:48Z,Web Development
1878,701636,Learn Web Scraping with Node.js,https://www.udemy.com/web-scraping-nodejs/,TRUE,75,16731,137,10,All Levels,1,2015-12-29T21:59:27Z,Web Development
1879,701662,Instant Harmonica - play the Irish tune Whiskey in the Jar!,https://www.udemy.com/instant-harmonica-play-the-irish-tune-whiskey-in-the-jar/,TRUE,20,41,1,13,All Levels,1,2015-12-28T20:45:10Z,Musical Instruments
1880,702138,Bitcoin Investing: The Complete Buy & Hold Strategy,https://www.udemy.com/bitcoin-investing/,TRUE,25,477,70,41,All Levels,4,2016-01-10T21:59:30Z,Business Finance
1881,702278,The Big Volatility Short: The Best Trade On Wall Street!,https://www.udemy.com/the-big-volatility-short/,TRUE,200,224,35,16,All Levels,1.5,2016-04-25T16:25:53Z,Business Finance
1882,702800,Forex: Presentation and  Analysis (Fundamental & Technical),https://www.udemy.com/forexpresentation-and-analysis-fundamental-and-technical/,TRUE,50,14,3,22,Beginner Level,1.5,2016-01-16T02:52:22Z,Business Finance
1883,703770,MQL4 Programming for Traders: Build Robust Trading Robots!,https://www.udemy.com/algorithmic-trading-bootcamp-metatrader4/,TRUE,195,1367,33,74,All Levels,7,2016-02-22T00:31:08Z,Business Finance
1884,704582,"Jekyll: make fast, secure static sites and blogs with Jekyll",https://www.udemy.com/static-website-generator-fast-secure-sites-blogs-with-jekyll/,TRUE,45,2091,86,29,Beginner Level,2.5,2016-02-18T17:30:13Z,Web Development
1885,704732,Learn and Earn with HTML & CSS,https://www.udemy.com/learn-and-earn-with-html-css/,TRUE,20,9349,206,69,All Levels,4,2016-03-11T20:11:22Z,Web Development
1886,705264,Modern React with Redux,https://www.udemy.com/react-redux/,TRUE,180,50815,15117,150,All Levels,26.5,2015-12-28T19:20:21Z,Web Development
1887,705444,Adobe Photoshop CC - Fundamentos,https://www.udemy.com/photoshop-cc-fundamentos/,TRUE,40,290,49,88,Beginner Level,7.5,2016-01-06T01:33:28Z,Graphic Design
1888,705890,Instant Harmonica - play Dylan's Blowing in the Wind today!,https://www.udemy.com/instant-harmonica-play-dylans-blowing-in-the-wind-today/,TRUE,20,81,5,14,All Levels,1,2016-01-12T00:11:00Z,Musical Instruments
1889,706670,FOREX : Learn Technical Analysis,https://www.udemy.com/learn-technical-analysis-from-beginner-to-pro/,TRUE,200,1199,37,79,All Levels,18,2016-01-01T19:04:07Z,Business Finance
1890,706942,Forex Trading For Beginners ,https://www.udemy.com/forex-trading-for-beginners-q/,FALSE,0,9483,183,22,Beginner Level,2,2016-01-14T02:46:59Z,Business Finance
1891,707054,Trading Strategies: Find The Trading Strategy That Fits You,https://www.udemy.com/trading-strategies-find-the-trading-strategy-that-fits-you/,TRUE,20,1037,3,12,All Levels,2,2015-12-29T17:15:32Z,Business Finance
1892,707224,Financial Statement Review 101:  How to Find Errors,https://www.udemy.com/financial-statement-review-101-how-to-find-errors/,TRUE,30,5,2,15,Beginner Level,2,2017-02-03T16:23:16Z,Business Finance
1893,707644,An Intro into Trading the Financial Markets,https://www.udemy.com/an-intro-into-trading-the-financial-markets/,TRUE,100,1006,14,17,Beginner Level,1.5,2016-09-03T03:46:23Z,Business Finance
1894,707682,Mastering Web and Mobile Debugging Using Chrome Dev Tools,https://www.udemy.com/mastering-web-and-mobile-debugging-using-chrome-dev-tools/,TRUE,195,1102,12,21,All Levels,2,2016-01-29T21:02:49Z,Web Development
1895,707688,Learn How to Start Small and Make It Big In Small-Cap Stocks,https://www.udemy.com/small-cap-stocks/,TRUE,50,2635,13,29,Beginner Level,2,2016-02-08T16:30:15Z,Business Finance
1896,707962,Javascript Essentials,https://www.udemy.com/javascript-essentials/,FALSE,0,47062,5590,41,Beginner Level,8.5,2016-01-20T19:08:27Z,Web Development
1897,708514,Mastering TypeScript,https://www.udemy.com/mastering-typescript/,TRUE,95,353,34,41,Expert Level,3,2015-12-29T23:10:30Z,Web Development
1898,708558,Learn HTML Basics From Scratch,https://www.udemy.com/learn-html-from-scratch/,FALSE,0,5004,52,21,All Levels,3,2015-12-29T19:01:04Z,Web Development
1899,708578,Bootstrap 4 Quick Start: Code Modern Responsive Websites,https://www.udemy.com/bootstrap-4/,FALSE,0,41478,2104,13,All Levels,3,2015-12-30T21:28:31Z,Web Development
1900,708674,Master WordPress Plugins: Shortcodes Ultimate - The Basics,https://www.udemy.com/master-popular-wordpress-plugin-shortcodes-ultimate/,FALSE,0,10780,110,19,All Levels,1,2016-01-14T18:03:09Z,Web Development
1901,708696,Instant Bodhran - part one; learn the basics of drumming now,https://www.udemy.com/instant-bodhran-learn-irish-drum-for-fun-and-in-sessions/,TRUE,30,920,31,9,Beginner Level,1,2016-01-12T20:59:18Z,Musical Instruments
1902,709160,T-Shirt Sales - Merch By Amazon Profit Formula With Canva,https://www.udemy.com/merch-by-amazon-quick-start-t-shirt-sales-using-canva-design/,TRUE,20,380,1,26,All Levels,1,2017-06-26T18:13:55Z,Graphic Design
1903,709180,Twitter Integration customize Tweets with developer API,https://www.udemy.com/twitter-integration-customize-tweets-with-developer-api/,TRUE,115,2039,7,19,All Levels,1,2015-12-29T18:12:34Z,Web Development
1904,709324,Learn Web Development by Creating a Social Network,https://www.udemy.com/meteor-tutorial/,TRUE,200,442,48,80,Beginner Level,6.5,2015-12-30T16:53:44Z,Web Development
1905,709460,Learn Rails Programming in Less than 30 Minute - Lite,https://www.udemy.com/learn-rails-programming-in-less-than-30-minute-lite/,TRUE,20,1235,25,7,All Levels,0.633333333,2016-01-06T17:49:01Z,Web Development
1906,709500,Forex Trading -  Learn to Trade Forex Like the Banks,https://www.udemy.com/forex-trading-learn-the-same-strategies-used-by-banks/,TRUE,20,3223,240,23,All Levels,1,2016-03-30T15:29:03Z,Business Finance
1907,709536,Learn to Trade Forex Naked Price Action Big Shadow Trade,https://www.udemy.com/learn-to-trade-forex-naked-price-action-big-shadow-trade/,FALSE,0,5407,192,11,Intermediate Level,1,2016-01-25T04:08:41Z,Business Finance
1908,709816,Socorro! Preciso Organizar as Minhas Finanças!,https://www.udemy.com/socorro-preciso-organizar-as-minhas-financas/,TRUE,20,72,17,37,All Levels,1.5,2016-01-08T18:06:39Z,Business Finance
1909,710420,Step by Step Tabla Course- Indian Drums,https://www.udemy.com/indian-classical-tabla/,TRUE,20,1337,17,21,Beginner Level,1,2016-01-18T18:17:05Z,Musical Instruments
1910,710486,jQuery for Absolute Beginners - Lite,https://www.udemy.com/jquery-for-absolute-beginners-lite/,TRUE,20,1769,49,7,All Levels,0.583333333,2015-12-30T20:13:46Z,Web Development
1911,711210,Learn 2D Cell Shading in Photoshop,https://www.udemy.com/3dmotive-learn-2d-cell-shading-in-photoshop/,TRUE,20,238,25,8,Intermediate Level,1.5,2016-03-14T16:25:09Z,Graphic Design
1912,711592,Using Modern JavaScript Today,https://www.udemy.com/using-modern-javascript/,TRUE,50,1658,185,68,Intermediate Level,16.5,2016-01-01T18:34:53Z,Web Development
1913,711688,Learning Photoshop CC 2014 in Egyptian Arabic ,https://www.udemy.com/photoshop-egyptian-arabic/,TRUE,70,1150,68,25,All Levels,3.5,2016-01-10T16:24:47Z,Graphic Design
1914,712960,"Angular 4 - Concepts, Code and Collective Wisdom",https://www.udemy.com/angular-2-concepts-code-and-collective-wisdom/,TRUE,50,851,164,75,Intermediate Level,4.5,2016-04-20T16:29:03Z,Web Development
1915,712994,Learn Wave accounting to maintain books properly,https://www.udemy.com/learn-wave-accounting-to-maintain-books-properly/,FALSE,0,1089,50,27,All Levels,3,2016-01-13T22:06:39Z,Business Finance
1916,713098,Build an Amazon clone: Nodejs + MongoDB + Stripe Payment,https://www.udemy.com/build-an-amazon-clone-nodejs-stripe-elasticsearch/,TRUE,20,2164,290,70,All Levels,8.5,2016-01-08T17:16:48Z,Web Development
1917,713258,Bookkeeping Basics:  Understand the Fundamentals,https://www.udemy.com/bookkeeping-basics/,TRUE,75,853,45,48,Beginner Level,4.5,2016-11-06T22:33:44Z,Business Finance
1918,713416,Proven Methods In Trading Candlestick Patterns,https://www.udemy.com/candlestick-patterns-winning-the-day-trading-game/,TRUE,75,438,10,22,All Levels,1.5,2016-02-12T23:44:27Z,Business Finance
1919,713492,Mantenimiento y octavación para guitarras eléctricas,https://www.udemy.com/mantenimiento-y-octavacion-para-guitarras-electricas/,TRUE,35,12,3,14,All Levels,1,2016-04-27T03:55:07Z,Musical Instruments
1920,714188,"Fixed Income Valuation and Analysis, CFA L2",https://www.udemy.com/fixed-income-simplified-for-cfa-l2/,TRUE,20,50,6,12,All Levels,3,2016-01-04T21:01:48Z,Business Finance
1921,714678,Learn Ajax and jquery with PHP,https://www.udemy.com/learn-ajax-and-jquery-with-php/,TRUE,20,2964,8,9,Beginner Level,1.5,2016-01-07T17:31:41Z,Web Development
1922,714724,Docker Technologies for DevOps and Developers,https://www.udemy.com/docker-tutorial-for-devops-run-docker-containers/,TRUE,30,19210,3137,44,All Levels,3,2016-08-29T19:02:30Z,Web Development
1923,715476,The Cuckoo Strategy to get European Funding,https://www.udemy.com/the-cuckoo-strategy-to-get-european-funding/,TRUE,160,0,0,6,All Levels,1,2016-01-06T02:38:23Z,Business Finance
1924,715516,Modern Web Development with Laravel 5.2 (PHP Framework),https://www.udemy.com/modern-web-development-with-laravel/,TRUE,120,2142,536,71,All Levels,12,2016-01-24T17:33:52Z,Web Development
1925,716136,build a solid foundation for trading options,https://www.udemy.com/option-basics-to-be-profitable-trader/,TRUE,20,1115,8,8,All Levels,1,2016-05-26T21:17:14Z,Business Finance
1926,716310,Create a Powerful Website with the Cool Bootstrap Framework,https://www.udemy.com/e107-tutorial-for-beginner-build-bootstrap-website/,FALSE,0,7142,41,25,All Levels,4,2016-02-02T23:35:43Z,Web Development
1927,716828,The Beginner's Guide to the Futures and Options Trading,https://www.udemy.com/futures-options/,FALSE,0,6185,138,20,All Levels,3,2016-01-18T19:47:54Z,Business Finance
1928,717278,How to be a Profitable Forex Trader,https://www.udemy.com/making-money-in-forex-market/,TRUE,20,1029,13,7,All Levels,0.683333333,2016-05-04T00:01:47Z,Business Finance
1929,718338,How To Confidently Join The Bitcoin Revolution,https://www.udemy.com/how-to-confidently-join-the-bitcoin-revolution/,TRUE,45,547,98,53,Beginner Level,7,2016-01-14T23:03:31Z,Business Finance
1930,718426,Create a Dynamic User Registration Form from scratch,https://www.udemy.com/create-a-dynamic-user-registration-form-from-scratch/,TRUE,100,7213,50,38,Beginner Level,3,2016-01-09T04:31:40Z,Web Development
1931,719002,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,https://www.udemy.com/angular-2-tutorial-for-beginners/,TRUE,150,40070,8341,194,All Levels,9.5,2016-03-03T20:17:59Z,Web Development
1932,719698,Basic Technical Analysis: Learn the structure of the market,https://www.udemy.com/learn-basic-technical-analysis/,TRUE,20,4919,79,16,Beginner Level,1.5,2016-01-08T17:21:26Z,Business Finance
1933,719920,Hands-On Guitar: The Beginner's Guide,https://www.udemy.com/hands-on-guitar-the-beginners-guide/,TRUE,20,28,7,72,Beginner Level,4,2016-01-22T18:49:15Z,Musical Instruments
1934,720072,Hands On Guitar: Beyond Beginner,https://www.udemy.com/hands-on-guitar-beyond-beginner/,TRUE,20,54,7,69,Beginner Level,3,2016-01-22T18:46:48Z,Musical Instruments
1935,720144,Basic HTML CSS and Web Design,https://www.udemy.com/basic-html-css-web-design/,TRUE,30,4030,92,46,Beginner Level,9,2016-02-19T18:10:13Z,Web Development
1936,720300,Logo Design Theory & Application Bootcamp,https://www.udemy.com/logo-design-theory-application-bootcamp/,TRUE,50,341,57,35,All Levels,7,2016-01-10T16:16:39Z,Graphic Design
1937,720356,Projects in Node.js - Learn by Example,https://www.udemy.com/projects-in-nodejs/,TRUE,195,869,99,38,All Levels,5,2016-04-24T18:29:26Z,Web Development
1938,720814,First Steps to Trading the Forexmarkets : Technical Analysis,https://www.udemy.com/first-steps-to-trading-the-forexmarkets-technical-analysis/,TRUE,35,1772,19,15,Beginner Level,3.5,2016-01-08T21:40:03Z,Business Finance
1939,720994,Gestão Financeira Para Pequenas e Médias Empresas,https://www.udemy.com/gestao-financeira/,TRUE,115,1284,230,45,All Levels,4.5,2016-01-29T01:16:05Z,Business Finance
1940,721202,Guitar 201: Breakthroughs,https://www.udemy.com/guitar-201-breakthroughs/,TRUE,20,14,1,49,Beginner Level,2.5,2016-01-22T20:11:29Z,Musical Instruments
1941,721274,Learn to Play Irish Fiddle,https://www.udemy.com/learn-to-play-irish-fiddle/,TRUE,60,112,7,63,Beginner Level,5.5,2016-01-18T17:07:29Z,Musical Instruments
1942,721746,Forex Trading Plan,https://www.udemy.com/forex-trading-plan/,TRUE,50,21,3,24,All Levels,0.7,2016-02-13T05:53:11Z,Business Finance
1943,722174,Forex Trading MAKE YOUR FIRST TRADE TODAY!,https://www.udemy.com/trade-forex/,TRUE,150,3523,46,45,All Levels,4,2016-01-10T21:39:39Z,Business Finance
1944,722176,Uso Básico de Adobe Photoshop,https://www.udemy.com/uso-basico-de-adobe-photoshop/,TRUE,20,1,0,27,Beginner Level,1,2016-02-08T19:47:44Z,Graphic Design
1945,722274,The Complete Investing Guide: How to Beat Wall Street,https://www.udemy.com/the-complete-investing-guide-how-to-beat-wall-street/,TRUE,50,13,3,25,All Levels,5.5,2016-06-14T19:11:45Z,Business Finance
1946,722682,Advanced Excel functions,https://www.udemy.com/advanced-excel-functions-to-analyze-large-data/,TRUE,20,1964,47,15,All Levels,1.5,2016-01-12T20:03:45Z,Business Finance
1947,722754,WordPress Development Crash Course: From Zero To Hero,https://www.udemy.com/wordpress-development-crash-course/,TRUE,60,1699,8,22,All Levels,2,2016-02-01T22:07:26Z,Web Development
1948,723510,The Complete Position Trading Course: Position Trading Stock,https://www.udemy.com/position-trading-course/,TRUE,45,1311,36,5,All Levels,1,2016-01-15T18:10:47Z,Business Finance
1949,723522,PHP Fundamentals - Start Earning The Top Dollars You Deserve,https://www.udemy.com/php-fundamentals/,TRUE,195,12068,81,12,All Levels,1.5,2016-04-05T16:50:51Z,Web Development
1950,723818,Adobe Indesign CC Başlangıç,https://www.udemy.com/adobe-indesign-cc-baslangc/,FALSE,0,637,21,22,Beginner Level,2.5,2016-01-14T18:52:21Z,Graphic Design
1951,723878,Bootstrap 4 Beginners: Code a Responsive Landing Page,https://www.udemy.com/bootstrap-4-beginners-code-a-responsive-landing-page/,TRUE,30,948,193,48,All Levels,3.5,2016-09-13T16:54:49Z,Web Development
1952,724062,Financial Statements Basics,https://www.udemy.com/financial-statements-basics/,TRUE,20,1374,19,9,Beginner Level,2,2016-01-14T18:58:56Z,Business Finance
1953,724436,Guitarra Acústica en Siete Días,https://www.udemy.com/guitarra-acustica-en-siete-dias/,TRUE,20,1,1,38,Beginner Level,2.5,2016-01-29T20:38:03Z,Musical Instruments
1954,724596,Tax Preparation: Learn Fast! Prepare Taxes with Confidence!,https://www.udemy.com/taxpreparation/,TRUE,200,609,32,33,All Levels,2.5,2016-01-12T17:07:39Z,Business Finance
1955,724824,Photoshop　中級者、上級者がプロになるために最後に学ぶ「超絶技巧」テクニック,https://www.udemy.com/photoshop-s/,TRUE,85,113,5,39,Intermediate Level,4.5,2016-01-12T21:37:39Z,Graphic Design
1956,725566,Curso de Violão Popular,https://www.udemy.com/curso-de-violao/,TRUE,25,287,42,27,Beginner Level,6,2016-01-27T23:12:19Z,Musical Instruments
1957,725658,FOREX : LearnTo Trade the Improved ( Advanced ) Patterns,https://www.udemy.com/forex-learnto-trade-the-improved-advanced-patterns/,TRUE,75,55,2,27,All Levels,5.5,2016-01-13T03:15:11Z,Business Finance
1958,725872,Certificate in MYOB AccountRight Premier 2017 Course,https://www.udemy.com/certificate-in-myob-accountright-premier-2016-valued-1250/,TRUE,200,97,18,29,All Levels,3,2016-03-10T23:45:35Z,Business Finance
1959,725906,Piano Lessons For Beginners: Learn Piano Quickly And Easily,https://www.udemy.com/pianolessons/,TRUE,75,186,35,56,Beginner Level,3,2016-02-05T21:40:53Z,Musical Instruments
1960,726290,Star Rating Project AJAX with JSON response from PHP MySQL,https://www.udemy.com/star-rating-project-ajax-with-json-response-from-php-mysql/,TRUE,120,1302,18,22,Beginner Level,1.5,2016-01-13T17:02:38Z,Web Development
1961,726314,Create Beautiful Image Maps for Your Website,https://www.udemy.com/how-to-create-hotspot-image-maps-for-your-website-and-wordpress/,TRUE,20,0,0,8,Intermediate Level,0.616666667,2016-01-18T17:56:36Z,Graphic Design
1962,727510,How To Become An Etsy Wholesale Seller,https://www.udemy.com/how-to-become-an-etsy-wholesale-seller/,TRUE,100,1013,0,25,Beginner Level,2.5,2016-03-29T22:34:30Z,Graphic Design
1963,729128,Professional Bookkeeping and Accounting 3: Double Entry ,https://www.udemy.com/professional-bookkeeping-and-accounting-3-double-entry/,TRUE,35,81,8,33,All Levels,1,2016-01-21T18:30:28Z,Business Finance
1964,729464,Instant Harmonica - play the groovy Beatles Yesterday today!,https://www.udemy.com/instant-harmonica-play-the-groovy-beatles-yesterday-today/,TRUE,40,295,7,14,All Levels,1,2016-04-25T15:48:05Z,Musical Instruments
1965,729552,JavaScript for Beginners Welcome to learning JavaScript,https://www.udemy.com/javascript-for-beginners-course/,TRUE,50,10864,63,26,Beginner Level,2,2016-02-01T19:34:26Z,Web Development
1966,730414,"Intro to Investment Banking, M&A, IPO, Modeling + Free Book",https://www.udemy.com/investment-banking-mergers-ipo-financial-model-business-mba-pro-forma/,TRUE,60,1922,149,15,All Levels,20,2016-01-21T01:25:31Z,Business Finance
1967,730542,Introduction to Voice Design with Amazon's Alexa,https://www.udemy.com/amazonalexa/,FALSE,0,6742,1036,6,Beginner Level,0.683333333,2016-01-18T00:18:08Z,Web Development
1968,730702,Ukulele 3:  Intermediate,https://www.udemy.com/ukulele-3-songs-to-learn-in-7-days/,TRUE,25,1,0,11,Intermediate Level,0.65,2017-05-24T23:03:44Z,Musical Instruments
1969,731150,How To Pay Less Tax (UK version),https://www.udemy.com/paylesstax/,TRUE,50,13,2,98,All Levels,0.516666667,2016-01-19T18:20:04Z,Business Finance
1970,732556,PHP: Complete Registration and Login with Email Verification,https://www.udemy.com/php-complete-registration-and-login-with-email-verification/,TRUE,20,12781,145,22,All Levels,2.5,2016-01-27T18:16:28Z,Web Development
1971,733654,なぞるだけですぐできる! 簡単手描きイラスト講座,https://www.udemy.com/nazoru-illust/,TRUE,30,123,12,48,Beginner Level,3,2016-02-16T17:10:15Z,Graphic Design
1972,733694,How to create a  video blog with WordPress,https://www.udemy.com/how-to-create-a-blog-with-wordpress-video-blog/,TRUE,25,1209,8,62,All Levels,4.5,2016-03-29T17:43:26Z,Web Development
1973,733878,Adobe Illustrator Course in Urdu Basics Level Training,https://www.udemy.com/adobe-illustrator-course-in-urdu-basics-level-training/,FALSE,0,1433,57,8,Beginner Level,1,2016-01-19T17:22:59Z,Graphic Design
1974,733922,Aprende el acordeón de oído y con técnica –Nivel Intermedio–,https://www.udemy.com/aprende-el-acordeon-de-oido-y-con-tecnica-nivel-intermedio/,TRUE,25,38,7,51,Intermediate Level,4.5,2016-02-03T03:04:26Z,Musical Instruments
1975,734280,Aprende a llevar la contabilidad de forma informatizada,https://www.udemy.com/contabilidad-informatizada/,TRUE,25,6,1,27,Beginner Level,4.5,2016-02-08T16:55:55Z,Business Finance
1976,735550,How to Trade Binary Options Effectively – All Levels,https://www.udemy.com/trade-binary-options/,TRUE,195,1680,39,17,All Levels,1,2016-01-27T17:51:25Z,Business Finance
1977,735796,Object Orientation in PHP,https://www.udemy.com/object-orientation/,TRUE,20,151,40,30,Beginner Level,5,2016-02-29T22:40:52Z,Web Development
1978,736250,Mastering Thymeleaf with Spring,https://www.udemy.com/mastering-thymeleaf-with-spring/,TRUE,75,942,161,64,All Levels,4.5,2016-02-05T20:42:25Z,Web Development
1979,736836,The Investment Banking Recruitment Series,https://www.udemy.com/investmentbanking/,TRUE,40,17,6,26,All Levels,3.5,2016-02-06T01:21:33Z,Business Finance
1980,736940,Practical CSS Website Development: Crash Course ,https://www.udemy.com/css-website-development-crash-course/,TRUE,95,11170,35,19,All Levels,2.5,2016-02-02T21:05:27Z,Web Development
1981,737182,Estrategias de Inversión aplicadas al mundo del trading,https://www.udemy.com/estrategias-de-inversion/,TRUE,20,9,2,25,All Levels,3,2016-05-26T21:11:53Z,Business Finance
1982,737468,How To Create a Local Wordpress Environment,https://www.udemy.com/how-to-create-a-local-wordpress-environment/,FALSE,0,4306,163,12,Beginner Level,0.516666667,2016-02-07T18:58:40Z,Web Development
1983,737514,Forex Scam: Avoid the scam today,https://www.udemy.com/forex-secrets/,TRUE,20,1086,27,28,All Levels,2,2016-02-05T00:04:50Z,Business Finance
1984,737642,How To Design A Fortune 500 Logo in Illustrator,https://www.udemy.com/logo-logo-design-logos-logo-maker-graphic-design-logo-creator/,TRUE,195,3599,43,72,Intermediate Level,5,2016-01-24T22:45:26Z,Graphic Design
1985,737758,Advanced Prezi: Make Amazing Presentations ,https://www.udemy.com/prezi-advanced/,TRUE,30,2200,25,12,All Levels,1,2016-01-24T20:47:28Z,Web Development
1986,737832,Bitcoin Peer Investing: How To Generate Double Digit Returns,https://www.udemy.com/bitcoin-peer-investing/,TRUE,25,366,45,41,All Levels,2.5,2016-01-24T23:09:17Z,Business Finance
1987,738198,Make flat design trees in Adobe Illustrator in 30 minutes!,https://www.udemy.com/make-flat-design-trees-in-adobe-illustrator-in-30-minutes/,TRUE,50,2087,95,6,Beginner Level,0.633333333,2016-01-22T21:24:38Z,Graphic Design
1988,738360,Better way towards CSS using Less and Sass,https://www.udemy.com/better-way-towards-css-using-less-and-sass/,TRUE,20,2227,44,26,All Levels,1.5,2016-02-16T08:11:49Z,Web Development
1989,738552,Building a Website With Jekyll,https://www.udemy.com/building-a-website-with-jekyll/,TRUE,20,686,19,21,All Levels,3,2016-01-25T19:07:31Z,Web Development
1990,738726,Learn HTML and CSS to make a Website,https://www.udemy.com/learn-html-and-css-to-make-website/,TRUE,20,1154,12,71,Beginner Level,6,2016-01-28T19:35:51Z,Web Development
1991,738900,"Trading Seasonal Price Patterns in Stocks, Futures, & Forex!",https://www.udemy.com/trading-seasonal-price-patterns-in-stocks-futures-forex/,TRUE,200,1094,8,13,Beginner Level,2,2016-03-30T04:56:57Z,Business Finance
1992,738910,[Value Investing] Where White People Keep Their Money,https://www.udemy.com/where-white-people-keep-their-money/,TRUE,200,2715,70,20,Expert Level,4,2016-05-25T21:04:41Z,Business Finance
1993,739090,The Complete Guide to JavaScript Development,https://www.udemy.com/the-complete-javascript-development-course/,TRUE,110,3590,36,104,All Levels,14,2016-01-25T04:46:37Z,Web Development
1994,739390,Financial Planning & Analysis: Building a Company's Budget,https://www.udemy.com/financial-planning-analysis-building-a-companys-budget/,TRUE,150,1988,137,27,All Levels,1.5,2016-06-15T23:45:51Z,Business Finance
1995,739770,PHP MySQL: Learn PHP MySQL with Project,https://www.udemy.com/php-mysql-project-learning/,TRUE,20,2314,77,25,All Levels,2,2016-04-21T02:06:22Z,Web Development
1996,739910,Learn To Trade The Forex Naked Price Action Acapulco Trade,https://www.udemy.com/forex-naked-price-action-acapulco-trade/,TRUE,70,288,9,13,Intermediate Level,1,2016-01-25T18:11:00Z,Business Finance
1997,739964,Investing And Trading For Beginners: Mastering Price Charts,https://www.udemy.com/investing-and-trading-for-beginners-mastering-price-charts/,TRUE,65,1540,178,26,Beginner Level,1,2016-02-21T18:23:12Z,Business Finance
1998,739972,Accounting Cycle: Learn the concepts in 60 minutes,https://www.udemy.com/accounting-cycle-in-60-minutes/,TRUE,20,26,3,14,All Levels,1,2016-01-26T22:07:31Z,Business Finance
1999,740762,Learn Top Ten PHP FrameWorks By Building Projects,https://www.udemy.com/learn-top-ten-php-frameworks-by-building-projects/,TRUE,60,1007,96,87,All Levels,17.5,2016-01-27T18:05:12Z,Web Development
2000,740764,Introduction to Health Financing,https://www.udemy.com/introduction-to-health-financing/,TRUE,85,26,1,17,Beginner Level,2,2016-05-17T19:10:41Z,Business Finance
2001,741172,Piano With Willie: Jazz Kids - Vol 1,https://www.udemy.com/piano-with-willie-jazz-kids-vol-1/,TRUE,40,28,3,32,Beginner Level,4.5,2016-04-13T05:49:57Z,Musical Instruments
2002,741316,Piano With Willie: Jazz Kids - Vol 2,https://www.udemy.com/piano-with-willie-jazz-kids-vol-2/,TRUE,40,17,0,38,Beginner Level,3,2016-04-13T05:57:35Z,Musical Instruments
2003,741388,Piano With Willie: Jazz Kids - Vol 3,https://www.udemy.com/piano-with-willie-jazz-kids-vol-3/,TRUE,40,16,1,29,Beginner Level,3,2016-04-13T06:01:56Z,Musical Instruments
2004,741898,Practical Accounts & Bookkeeping Automated Overview ,https://www.udemy.com/practical-accounts-bookkeeping-automated-overview/,TRUE,20,2060,17,30,All Levels,4.5,2016-01-28T21:43:31Z,Business Finance
2005,742096,Ultimate Beginner Guitar Guide - Both Acoustic & Electric ,https://www.udemy.com/ultimate-beginner-guitar-guide/,TRUE,45,57,9,15,Beginner Level,2,2016-02-16T17:19:38Z,Musical Instruments
2006,742106,Credit Risk Analysis,https://www.udemy.com/credit-specific-analysis/,TRUE,20,194,24,19,Intermediate Level,3.5,2016-01-28T22:09:01Z,Business Finance
2007,742142,Learn the Forex Naked Price Action Pogo Trade,https://www.udemy.com/learn-the-forex-naked-price-action-pogo-trade/,TRUE,60,89,4,10,Intermediate Level,1,2016-02-10T16:52:50Z,Business Finance
2008,742300,Piano With Willie: Jazz Kids - Vol 4,https://www.udemy.com/piano-with-willie-jazz-kids-vol-4/,TRUE,40,19,0,30,Intermediate Level,3.5,2016-04-13T06:13:18Z,Musical Instruments
2009,742392,Conviértete en un experto de photoshop cc naked series,https://www.udemy.com/photoshop-cc-naked-series/,TRUE,30,24,5,122,Intermediate Level,12,2016-01-29T02:54:19Z,Graphic Design
2010,742602,Financial Management Risk and Return For Securities,https://www.udemy.com/risk-and-return-finance/,TRUE,30,3607,21,19,All Levels,1.5,2016-02-03T18:04:01Z,Business Finance
2011,742712,CSS Tutorial For Beginners: Style Your Wordpress Templates,https://www.udemy.com/css-tutorial-for-beginners-style-your-wordpress-templates/,TRUE,35,1049,22,47,Beginner Level,3.5,2016-01-27T20:44:18Z,Web Development
2012,742764,Piano With Willie: Basics of Improvisation,https://www.udemy.com/piano-with-willie-basics-of-improvisation/,TRUE,40,76,4,23,Beginner Level,3.5,2016-04-13T06:49:29Z,Musical Instruments
